,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
1350,Widow,57513.0,0,0,7/6/13,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,SP
1351,Together,85693.0,0,1,4/20/13,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,CA
1352,Married,71855.0,0,1,1/16/13,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,SA
1353,Married,7500.0,0,0,11/13/12,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,US
1354,Married,71969.0,0,1,10/16/12,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,IND
1355,Married,28973.0,0,0,10/13/12,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,SP
1356,Single,80872.0,0,0,5/12/14,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,SP
1357,Married,84117.0,0,0,5/11/14,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,CA
1358,Single,38741.0,1,1,3/30/14,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,GER
1359,Married,38961.0,1,0,12/30/13,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,SP
1360,Single,75922.0,0,0,12/9/13,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA
1361,Married,56962.0,2,1,10/11/13,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AUS
1362,Married,56962.0,2,1,10/11/13,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA
1363,Widow,70165.0,0,0,9/22/13,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,SP
1364,Married,65308.0,0,0,9/11/13,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US
1365,Together,29298.0,1,1,9/7/13,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,SP
1366,Married,63246.0,0,2,8/20/13,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,SP
1367,Together,33402.0,1,1,7/18/13,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,GER
1368,Single,96843.0,0,0,4/23/13,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,0,SP
1369,Married,82333.0,0,0,3/30/13,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,GER
1370,Widow,72643.0,0,0,2/27/13,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,0,SP
1371,Together,32313.0,1,0,2/11/13,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,SP
1372,Single,55284.0,0,1,12/24/12,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,IND
1373,Divorced,15287.0,1,0,10/10/12,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SA
1374,Divorced,15287.0,1,0,10/10/12,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SP
1375,Married,51563.0,0,0,10/1/12,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,SA
1376,Married,81929.0,1,0,9/29/12,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,0,AUS
1377,Together,53593.0,1,1,8/7/12,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,AUS
1378,Married,60432.0,0,1,3/9/14,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,SA
1379,Married,66726.0,1,1,1/12/14,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,SP
1380,Single,62450.0,0,1,1/6/14,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,IND
1381,Single,49514.0,1,0,12/17/13,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,IND
1382,Married,43269.0,1,0,9/16/13,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,GER
1383,Married,33762.0,2,1,7/7/13,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,CA
1384,Together,60894.0,0,1,6/28/13,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,SP
1385,Together,87771.0,0,1,5/22/13,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,SP
1386,Together,87771.0,0,1,5/22/13,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,CA
1387,Married,50737.0,0,1,5/11/13,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,SP
1388,Divorced,26150.0,2,1,3/11/13,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,SP
1389,Married,57304.0,0,1,3/11/13,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,SP
1390,Married,71107.0,0,1,2/17/13,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,SP
1391,Together,53253.0,1,1,2/11/13,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,CA
1392,Married,81320.0,0,0,2/6/13,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,SA
1393,Married,87000.0,0,0,12/15/12,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,AUS
1394,Married,40049.0,0,1,11/29/12,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,IND
1395,Married,63684.0,0,1,11/26/12,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,SP
1396,Married,69016.0,0,1,11/22/12,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,SP
1397,Married,7500.0,0,1,8/29/12,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,SP
1398,Married,73803.0,0,1,8/1/12,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,CA
1399,Married,46094.0,1,1,6/10/14,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,SP
1400,Married,85844.0,0,0,5/29/14,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,SP
1401,Married,38452.0,1,1,3/30/14,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP
1402,Married,38452.0,1,1,3/30/14,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP
1403,Married,80395.0,0,0,11/23/13,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,AUS
1404,Together,87679.0,0,0,7/27/13,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,CA
1405,Divorced,35416.0,0,0,6/13/13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,SA
1406,Together,44124.0,0,1,5/11/13,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,SP
1407,Single,50729.0,1,1,5/2/13,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA
1408,Together,94384.0,0,0,3/4/13,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA
1409,Together,94384.0,0,0,3/4/13,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SP
1410,Single,34412.0,1,0,2/13/13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS
1411,Married,31158.0,1,0,1/27/13,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP
1412,Married,34838.0,1,1,1/19/13,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,CA
1413,Married,56775.0,0,1,1/2/13,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP
1414,Widow,54356.0,0,1,11/19/12,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,SP
1415,Married,72159.0,0,0,10/29/12,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,SP
1416,Single,8028.0,0,0,9/18/12,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,SP
1417,Together,55951.0,0,1,8/23/12,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,SA
1418,Together,67911.0,0,1,5/22/14,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,SP
1419,Together,67911.0,0,1,5/22/14,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER
1420,Together,20427.0,1,0,3/24/14,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP
1421,Single,32303.0,0,1,3/8/14,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND
1422,Married,55954.0,0,1,3/3/14,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS
1423,Together,49187.0,0,1,1/11/14,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP
1424,Together,49854.0,1,0,11/10/13,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA
1425,Divorced,63693.0,0,1,10/14/13,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA
1426,Divorced,63693.0,0,1,10/14/13,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA
1427,Married,19510.0,2,0,9/4/13,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA
1428,Divorced,52332.0,0,0,8/28/13,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IND
1429,Together,55593.0,0,1,8/21/13,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,IND
1430,Together,54591.0,0,1,8/5/13,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS
1431,Widow,74859.0,0,0,6/3/13,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA
1432,Divorced,40851.0,1,1,2/21/13,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA
1433,Married,58607.0,0,1,12/23/12,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,US
1434,Single,7500.0,1,0,12/3/12,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP
1435,Single,52614.0,0,1,12/1/12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP
1436,Single,52614.0,0,1,12/1/12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,ME
1437,Married,67445.0,0,1,8/12/12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP
1438,Married,67445.0,0,1,8/12/12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IND
1439,Married,67445.0,0,1,8/12/12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AUS
1440,Married,36778.0,1,1,8/5/12,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP
1441,Together,39453.0,1,0,4/3/14,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP
1442,Together,42731.0,1,0,10/21/13,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA
1443,Single,40760.0,0,1,8/30/13,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,CA
1444,Married,69969.0,0,0,8/27/13,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,SP
1445,Single,80317.0,0,0,8/20/13,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,CA
1446,Together,66636.0,0,0,8/17/13,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,SP
1447,Married,54730.0,0,1,8/15/13,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,SP
1448,Divorced,42835.0,1,1,6/30/13,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IND
1449,Married,53843.0,0,1,6/27/13,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,SA
1450,Married,79530.0,0,0,5/17/13,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,SP
1451,Divorced,63841.0,0,1,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SA
1452,Divorced,63841.0,0,1,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SP
1453,Divorced,63841.0,0,1,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,AUS
1454,Married,27100.0,1,0,4/5/13,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP
1455,Married,27100.0,1,0,4/5/13,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER
1456,Single,72309.0,0,0,3/11/13,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA
1457,Single,50664.0,1,1,1/16/13,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,SA
1458,Single,20194.0,1,0,12/17/12,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,SP
1459,Married,76618.0,0,0,12/7/12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS
1460,Married,45207.0,1,1,11/10/12,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,SP
1461,Married,56721.0,1,1,10/31/12,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,SP
1462,Widow,27038.0,0,0,9/18/12,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,SA
1463,Single,23763.0,1,0,8/7/12,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,SP
1464,Married,37085.0,1,1,6/26/14,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,IND
1465,Married,49605.0,0,0,6/21/14,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,CA
1466,Divorced,1730.0,0,0,5/18/14,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,SP
1467,Single,34824.0,0,0,3/26/14,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,US
1468,Single,34824.0,0,0,3/26/14,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP
1469,Married,63206.0,0,0,3/20/14,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,CA
1470,Divorced,26759.0,1,0,2/7/14,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,AUS
1471,Divorced,55412.0,1,1,11/22/13,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,CA
1472,Together,33590.0,2,1,11/3/13,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,CA
1473,Married,70886.0,1,0,10/14/13,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,SP
1474,Single,72679.0,0,1,9/18/13,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,SP
1475,Married,65073.0,0,0,8/20/13,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,1,SP
1476,Married,44300.0,1,1,6/23/13,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,SP
1477,Together,56129.0,0,1,6/20/13,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,CA
1478,Together,56129.0,0,1,6/20/13,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,SP
1479,Together,38590.0,1,0,5/15/13,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,SA
1480,Together,53083.0,1,1,5/15/13,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,IND
1481,Single,79689.0,0,0,5/12/13,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,SP
1482,Single,34704.0,0,1,4/27/13,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,CA
1483,Married,65316.0,1,1,4/24/13,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,SP
1484,Married,41014.0,1,0,4/22/13,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP
1485,Together,19740.0,0,1,3/24/13,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,IND
1486,Together,23724.0,1,0,1/8/13,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,SP
1487,Married,55212.0,0,1,11/23/12,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,SP
1488,Married,55212.0,0,1,11/23/12,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,SP
1489,Widow,79800.0,0,0,9/23/12,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,1,0,SP
1490,Divorced,70647.0,0,1,9/21/12,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,SA
1491,Married,38410.0,0,0,9/14/12,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,0,CA
1492,Single,28071.0,0,0,8/29/12,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,SP
1493,Single,54803.0,0,1,8/21/12,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,SP
1494,Single,74293.0,0,0,5/4/14,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SP
1495,Single,74293.0,0,0,5/4/14,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SA
1496,Married,35684.0,1,0,4/22/14,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,SP
1497,Together,34320.0,1,0,2/16/14,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,SA
1498,Single,41967.0,1,1,11/23/13,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,CA
1499,Married,49681.0,0,2,11/4/13,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,CA
1500,Married,49681.0,0,2,11/4/13,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,SA
1501,Together,53187.0,1,0,10/26/13,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,SP
1502,Together,86610.0,0,0,9/5/13,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,SP
1503,Married,70951.0,0,0,5/4/13,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,SA
1504,Single,24206.0,1,0,3/8/13,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,SP
1505,Married,55357.0,2,0,2/19/13,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,IND
1506,Married,58113.0,0,1,1/25/13,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,SP
1507,Married,70643.0,0,0,10/15/12,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,0,SP
1508,Married,64355.0,1,0,8/24/12,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,SP
1509,Together,82576.0,0,0,8/1/12,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,SA
1510,Single,41644.0,1,1,5/9/14,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,SP
1511,Married,72570.0,0,0,4/25/14,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,SP
1512,Divorced,30630.0,1,1,1/27/14,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,SP
1513,Single,22944.0,1,0,12/23/13,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,SP
1514,Divorced,86979.0,0,0,11/7/13,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1,0,SP
1516,Together,82072.0,0,0,7/2/13,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,SA
1517,Divorced,52034.0,1,1,5/17/13,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,SP
1518,Single,72354.0,0,0,4/17/13,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,SA
1519,Together,28427.0,1,0,3/21/13,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,SP
1520,Together,28427.0,1,0,3/21/13,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,IND
1521,Single,39858.0,1,0,1/24/13,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,1,0,SA
1522,Married,67381.0,0,1,1/15/13,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,SP
1523,Single,23529.0,0,1,1/7/13,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP
1524,Married,51479.0,1,1,12/28/12,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,SP
1525,Married,76068.0,0,1,11/29/12,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,GER
1526,Single,22507.0,0,0,11/24/12,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,CA
1527,Single,52413.0,1,0,11/3/12,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,SP
1528,Together,50116.0,1,1,6/20/14,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,GER
1529,Single,76624.0,0,1,5/24/14,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,SP
1530,Together,34587.0,1,1,5/16/14,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,GER
1531,Single,62159.0,0,0,4/28/14,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,US
1532,Single,66294.0,0,0,3/17/14,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,SP
1533,Together,5648.0,1,1,3/13/14,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,0,US
1534,Together,37235.0,1,0,2/1/14,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,SP
1535,Widow,85620.0,0,0,1/7/14,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,1,0,SP
1536,Together,23976.0,1,0,12/27/13,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,SA
1537,Single,41020.0,0,0,10/28/13,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,CA
1538,Single,36108.0,1,0,10/15/13,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,SA
1539,Divorced,57530.0,0,1,10/12/13,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,IND
1540,Married,62905.0,0,1,9/10/13,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,SP
1541,Married,65846.0,0,0,5/17/13,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,CA
1542,Married,34380.0,1,0,5/2/13,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,CA
1543,Divorced,41638.0,0,1,2/13/13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,SP
1544,Together,63207.0,0,0,1/20/13,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,SP
1545,Together,28320.0,0,1,1/14/13,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,SP
1546,Married,43140.0,0,1,1/5/13,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,SP
1547,Married,52531.0,0,0,12/30/12,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,SP
1548,Divorced,40246.0,1,0,12/19/12,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,0,GER
1549,Together,35196.0,1,0,11/13/12,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,1,0,SP
1550,Together,35196.0,1,0,11/13/12,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,SP
1551,Single,70596.0,0,0,10/5/12,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,SP
1552,Single,70596.0,0,0,10/5/12,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,SP
1553,Single,52597.0,0,1,5/7/14,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,SA
1554,Single,42394.0,1,0,3/23/14,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,GER
1555,Single,81657.0,0,0,1/22/14,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,SP
1556,Married,49154.0,1,1,11/3/13,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,SP
1557,Together,34074.0,1,1,7/13/13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,SP
1559,Divorced,70638.0,0,0,6/1/13,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,SA
1560,Married,38136.0,1,0,4/22/13,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,US
1561,Married,67432.0,0,1,3/29/13,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,AUS
1562,Together,40689.0,0,1,3/18/13,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,US
1563,Together,40689.0,0,1,3/18/13,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,SP
1564,Single,101970.0,0,0,3/12/13,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,1,0,CA
1565,Married,44325.0,0,1,3/7/13,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,0,CA
1566,Married,61467.0,0,2,12/9/12,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,SP
1567,Married,48178.0,1,1,10/28/12,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,SP
1568,Married,16005.0,1,0,8/14/12,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,CA
1569,Married,79593.0,0,0,5/12/14,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,GER
1570,Married,79593.0,0,0,5/12/14,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,SP
1571,Married,61180.0,0,1,4/23/14,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,SP
1572,Single,64449.0,1,0,2/18/14,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,SP
